update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
236,483328,-5.315,0.0,0.0,0.0,0.000136,6.995355,0.93065
237,485376,-4.895,0.0,0.0,0.0,0.001469,6.55049,0.942046
238,487424,-2.5825,0.0,0.0,0.0,-0.003631,7.525376,0.908283
239,489472,-3.4875,0.0,0.0,0.0,-0.000548,7.808979,0.912388
240,491520,-6.115,0.23333,889.32849,3633333.33333,-0.000577,6.803899,0.918444
241,493568,-5.01,0.0,0.0,0.0,-0.000744,6.845064,0.931794
242,495616,-2.4575,0.0,0.0,0.0,-0.001987,8.444028,0.953884
243,497664,-3.1325,0.0,0.0,0.0,0.001927,7.814944,0.914356
244,499712,-4.1725,0.0,0.0,0.0,0.00067,6.626441,0.910852
245,501760,-2.6025,0.0,0.0,0.0,0.005379,7.756292,0.931573
246,503808,-1.8425,0.0,0.0,0.0,-0.000751,8.953425,0.919654
247,505856,-4.9,0.0,0.0,0.0,0.004173,6.625646,0.916022
248,507904,-5.8625,0.0,0.0,0.0,-0.001891,8.818668,0.903911
249,509952,-7.4875,0.0,0.0,0.0,-0.003185,9.744644,0.930309
250,512000,-4.0475,0.1,394.2978,466666.66667,0.001186,7.116018,0.887174
251,514048,-4.87,0.0,0.0,0.0,0.001149,6.8715,0.907009
252,516096,-5.6,0.0,0.0,0.0,-0.001671,7.217257,0.896244
253,518144,-3.5875,0.0,0.0,0.0,-0.000569,9.109945,0.925563
254,520192,-4.585,0.0,0.0,0.0,0.002223,9.25641,0.913688
255,522240,-4.3125,0.0,0.0,0.0,-0.003393,6.924047,0.897877
256,524288,-3.8425,0.0,0.0,0.0,-0.002611,6.649895,0.891627
257,526336,-6.1675,0.0,0.0,0.0,-0.001676,7.173901,0.924938
258,528384,-4.4925,0.0,0.0,0.0,-0.004777,7.868169,0.880061
259,530432,-3.8875,0.0,0.0,0.0,-0.001737,6.899992,0.900104
260,532480,-0.8825,0.36667,1209.02158,7559388.77898,-0.002612,7.580296,0.915907
261,534528,-5.4925,0.0,0.0,0.0,-0.006597,9.454371,0.874821
262,536576,-4.8475,0.0,0.0,0.0,0.000268,8.547485,0.904111
263,538624,-4.1875,0.0,0.0,0.0,-0.002424,11.186272,0.928727
264,540672,-8.525,0.0,0.0,0.0,-0.003284,7.278599,0.879621
265,542720,-5.565,0.0,0.0,0.0,-0.003305,11.165415,0.907372
266,544768,-4.47,0.0,0.0,0.0,-0.000975,8.996938,0.925007
267,546816,-6.165,0.0,0.0,0.0,0.001609,10.016352,0.864295
268,548864,-8.24,0.0,0.0,0.0,0.001459,8.197239,0.901479
269,550912,-1.81,0.0,0.0,0.0,-0.000251,7.788652,0.885157
270,552960,-0.9575,0.13333,650.18163,3633333.33333,-0.001963,7.835006,0.867575
271,555008,-2.4775,0.0,0.0,0.0,-0.00307,6.907494,0.868635
272,557056,-5.775,0.0,0.0,0.0,0.002515,7.726137,0.870047
273,559104,-4.5525,0.0,0.0,0.0,-0.001606,9.05124,0.909952
274,561152,-6.135,0.0,0.0,0.0,-0.003612,8.876343,0.880806
275,563200,-1.9025,0.0,0.0,0.0,0.002796,7.52595,0.893069
276,565248,-4.4875,0.0,0.0,0.0,0.003718,8.29067,0.902646
277,567296,-2.4175,0.0,0.0,0.0,-0.000474,7.25451,0.893992
278,569344,-5.8025,0.0,0.0,0.0,-0.00181,7.179191,0.917298
279,571392,-5.135,0.0,0.0,0.0,-0.002657,5.556882,0.845931
280,573440,-4.4625,0.0,0.0,666666.66667,-0.000988,8.431728,0.89676
281,575488,-3.3,0.0,0.0,0.0,-0.000661,6.247152,0.857026
282,577536,-4.0325,0.0,0.0,0.0,-0.000867,7.61624,0.888346
283,579584,-1.73,0.0,0.0,0.0,-0.002491,4.644234,0.863702
284,581632,-6.0875,0.0,0.0,0.0,-0.002605,7.497262,0.881941
285,583680,-7.0575,0.0,0.0,0.0,0.000852,8.280904,0.928099
286,585728,-5.67,0.0,0.0,0.0,-0.00158,7.980846,0.891785
287,587776,-2.515,0.0,0.0,0.0,-0.00324,5.971627,0.878215
288,589824,-1.0925,0.0,0.0,0.0,-0.00686,6.902722,0.899115
289,591872,-4.0175,0.0,0.0,0.0,-0.003666,5.770658,0.868993
290,593920,-1.91,0.33333,673.62287,2874781.03405,-0.003691,8.700361,0.888466
291,595968,-0.87,0.0,0.0,0.0,0.00271,8.588679,0.89627
292,598016,-4.9425,0.0,0.0,0.0,-0.003451,8.112624,0.89077
293,600064,-4.595,0.0,0.0,0.0,-0.000949,8.238347,0.904144
294,602112,-4.375,0.0,0.0,0.0,-0.003148,7.308625,0.891522
295,604160,-5.2075,0.0,0.0,0.0,-0.001059,8.441737,0.841566
296,606208,-8.3175,0.0,0.0,0.0,0.003339,8.715498,0.91655
297,608256,-8.285,0.0,0.0,0.0,-0.000481,8.301052,0.902945
298,610304,-5.3625,0.0,0.0,0.0,-0.001542,10.010168,0.891807
299,612352,-5.0075,0.0,0.0,0.0,-0.002933,9.165729,0.884189
300,614400,-1.365,0.33333,1592.75978,7033333.33333,-0.001521,9.662134,0.886595
301,616448,-5.275,0.0,0.0,0.0,-0.002852,7.999817,0.850504
302,618496,-3.125,0.0,0.0,0.0,0.000813,10.293147,0.888021
303,620544,-8.015,0.0,0.0,0.0,-0.000363,7.902581,0.874083
304,622592,-3.0,0.0,0.0,0.0,-0.000815,10.899095,0.877162
305,624640,-4.46,0.0,0.0,0.0,-0.000969,9.184041,0.889004
306,626688,-3.48,0.0,0.0,0.0,-0.002942,10.482952,0.90255
307,628736,-6.83,0.0,0.0,0.0,-0.000508,8.306945,0.922569
308,630784,-4.4175,0.0,0.0,0.0,0.00241,6.772709,0.879647
309,632832,-7.0475,0.0,0.0,0.0,-0.002352,8.07014,0.930257
310,634880,-6.15,0.06667,252.97595,333333.33333,-0.001243,7.572674,0.870513
311,636928,-3.6675,0.0,0.0,0.0,-0.001255,10.683098,0.901452
312,638976,-1.4825,0.0,0.0,0.0,-0.001919,7.497586,0.843323
313,641024,-6.4525,0.0,0.0,0.0,0.001044,9.204462,0.936273
314,643072,-8.3175,0.0,0.0,0.0,-0.004747,11.190373,0.888684
315,645120,-7.965,0.0,0.0,0.0,-0.000252,7.788432,0.872434
316,647168,-5.0975,0.0,0.0,0.0,-0.002444,9.206623,0.919251
317,649216,-4.8475,0.0,0.0,0.0,-0.002557,7.077401,0.941011
318,651264,-4.6875,0.0,0.0,0.0,-0.004245,6.46584,0.919868
319,653312,-2.7725,0.0,0.0,0.0,-0.004977,7.62587,0.907089
320,655360,-6.0675,0.33333,1026.2817,8700053.47069,-0.002752,6.114273,0.940121
321,657408,-6.21,0.0,0.0,0.0,-0.001511,7.90912,0.887103
322,659456,-5.41,0.0,0.0,0.0,0.001931,8.467421,0.974001
323,661504,-4.1,0.0,0.0,0.0,-0.000756,8.054128,0.950224
324,663552,-8.9775,0.0,0.0,0.0,-0.00742,10.837391,0.897078
325,665600,-6.115,0.0,0.0,0.0,-0.00815,9.491389,0.915059
326,667648,-4.8825,0.0,0.0,0.0,-0.005172,6.852856,0.95463
327,669696,-5.595,0.0,0.0,0.0,-0.002348,6.749093,0.889586
328,671744,-4.325,0.0,0.0,0.0,-0.003212,8.888035,0.936278
329,673792,-5.43,0.0,0.0,0.0,-0.005028,7.298851,0.885009
330,675840,-6.4,0.33333,1585.42546,5733333.33333,-0.001813,7.052975,0.940893
331,677888,-1.1175,0.0,0.0,0.0,-0.003316,6.754013,0.900721
332,679936,-6.3925,0.0,0.0,0.0,-0.004877,6.988151,0.863359
333,681984,-3.705,0.0,0.0,0.0,-0.005673,8.56487,0.921409
334,684032,-5.17,0.0,0.0,0.0,-0.002962,9.414425,0.939988
335,686080,-4.695,0.0,0.0,0.0,-0.001283,7.96555,0.93266
336,688128,-6.0625,0.0,0.0,0.0,-0.001144,10.284638,0.958364
337,690176,-6.71,0.0,0.0,0.0,-0.002822,11.452695,0.97767
338,692224,-3.9,0.0,0.0,0.0,-0.001204,9.577351,0.921195
339,694272,-5.13,0.0,0.0,0.0,-0.001171,8.820035,0.974655
340,696320,-4.72,0.06667,196.41267,333333.33333,0.000618,7.68656,0.915895
341,698368,-3.64,0.0,0.0,0.0,1.5e-05,8.025566,0.946842
342,700416,-3.945,0.0,0.0,0.0,-0.000436,9.933588,0.961897
343,702464,-4.5875,0.0,0.0,0.0,-6e-06,9.728238,0.981126
344,704512,-5.5475,0.0,0.0,0.0,-0.002529,8.707554,0.959764
345,706560,-2.8875,0.0,0.0,0.0,-0.002324,7.572603,0.973618
346,708608,-4.115,0.0,0.0,0.0,-0.00238,8.172592,0.921513
347,710656,-4.83,0.0,0.0,0.0,-0.005674,9.415187,0.894427
348,712704,-2.465,0.0,0.0,0.0,-0.001935,7.511045,0.938012
349,714752,-6.8125,0.0,0.0,0.0,-0.003149,8.964796,0.899432
350,716800,-0.3625,0.3,804.89799,4188041.04581,-0.006919,7.878306,0.891323
351,718848,-3.91,0.0,0.0,0.0,3.2e-05,9.471936,0.920747
352,720896,-3.9175,0.0,0.0,0.0,-0.004332,7.420116,0.932848
353,722944,-5.015,0.0,0.0,0.0,-0.002216,7.100439,0.925833
354,724992,-4.8275,0.0,0.0,0.0,-0.003985,7.163173,0.930391
355,727040,-4.8775,0.0,0.0,0.0,-2.6e-05,7.9873,0.932511
