update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
279,571392,-2.315,0.0,0.0,0.0,-0.005182,7.797855,0.85886
280,573440,-4.9925,0.06667,262.44026,3000000.0,-0.002644,7.685205,0.87238
281,575488,-5.56,0.0,0.0,0.0,-0.004921,6.996299,0.842391
282,577536,-4.0425,0.0,0.0,0.0,-0.00263,7.66038,0.904957
283,579584,-0.9775,0.0,0.0,0.0,-0.005659,7.181215,0.919789
284,581632,-4.0275,0.0,0.0,0.0,-0.003975,4.74692,0.849652
285,583680,-3.05,0.0,0.0,0.0,-0.007448,6.04957,0.867992
286,585728,-4.915,0.0,0.0,0.0,-0.006167,7.36153,0.864803
287,587776,-5.9775,0.0,0.0,0.0,-0.002606,5.993434,0.849073
288,589824,-1.1925,0.0,0.0,0.0,-0.004481,8.814585,0.899269
289,591872,-3.865,0.0,0.0,0.0,-0.001921,8.611242,0.895013
290,593920,-4.145,0.23333,827.41428,4861670.21457,-0.003207,7.808485,0.888864
291,595968,-5.3975,0.0,0.0,0.0,-0.002823,6.700994,0.844756
292,598016,-6.3825,0.0,0.0,0.0,-0.004393,7.190602,0.896216
293,600064,-6.945,0.0,0.0,0.0,-0.000411,7.873904,0.922606
294,602112,0.1125,0.0,0.0,0.0,-0.00477,7.060618,0.884175
295,604160,-1.1,0.0,0.0,0.0,-0.003374,7.138194,0.869787
296,606208,-5.46,0.0,0.0,0.0,-0.003502,7.215256,0.894123
297,608256,-4.8725,0.0,0.0,0.0,-0.00063,6.813449,0.887321
298,610304,-1.845,0.0,0.0,0.0,-0.003798,6.86783,0.909239
299,612352,-3.75,0.0,0.0,0.0,-0.004686,5.753932,0.881973
300,614400,-2.3975,0.23333,1339.393,4233333.33333,-0.004096,6.589753,0.855875
301,616448,-1.5,0.0,0.0,0.0,-0.002435,8.080501,0.891314
302,618496,-5.1775,0.0,0.0,0.0,-0.004875,6.60782,0.907455
303,620544,-5.96,0.0,0.0,0.0,-0.005854,7.643829,0.885877
304,622592,-1.765,0.0,0.0,0.0,-0.002323,6.665156,0.880411
305,624640,-6.2775,0.0,0.0,0.0,-0.003321,6.321724,0.85804
306,626688,-3.555,0.0,0.0,0.0,-0.00806,9.269773,0.850255
307,628736,-6.465,0.0,0.0,0.0,-0.004103,7.66766,0.850912
308,630784,-7.2475,0.0,0.0,0.0,-0.003635,6.525149,0.86332
309,632832,-5.1625,0.0,0.0,0.0,-0.002006,6.849939,0.858451
310,634880,-2.0475,0.0,0.0,3200000.0,-0.001927,7.23445,0.89212
311,636928,-3.69,0.0,0.0,0.0,-0.002709,8.797461,0.893373
312,638976,-2.8175,0.0,0.0,0.0,-0.007697,8.556088,0.851681
313,641024,-2.4625,0.0,0.0,0.0,-0.005378,6.758659,0.864214
314,643072,-4.3675,0.0,0.0,0.0,-0.004653,6.275432,0.834093
315,645120,-2.3475,0.0,0.0,0.0,-0.004545,7.831477,0.880939
316,647168,-2.24,0.0,0.0,0.0,-0.003861,6.888454,0.900264
317,649216,-7.8175,0.0,0.0,0.0,-0.00546,9.021303,0.882315
318,651264,-4.1625,0.0,0.0,0.0,-0.005801,5.889283,0.877555
319,653312,-6.4575,0.0,0.0,0.0,-0.002417,7.272945,0.877114
320,655360,-2.7775,0.23333,1009.10459,6849191.0777,-0.00173,6.596505,0.860836
321,657408,-4.385,0.0,0.0,0.0,-0.00298,5.619251,0.84694
322,659456,-2.9,0.0,0.0,0.0,-0.004591,7.312143,0.886251
323,661504,-5.1875,0.0,0.0,0.0,-0.007886,5.97022,0.851774
324,663552,-4.345,0.0,0.0,0.0,-0.005441,6.546956,0.840928
325,665600,-2.345,0.0,0.0,0.0,-0.003598,7.157473,0.874164
326,667648,-7.965,0.0,0.0,0.0,-0.004652,8.386186,0.882364
327,669696,-3.63,0.0,0.0,0.0,-0.00465,7.909993,0.851919
328,671744,-4.4925,0.0,0.0,0.0,-0.003552,6.347367,0.8779
329,673792,-2.6425,0.0,0.0,0.0,-0.007022,7.359826,0.855391
330,675840,-2.48,0.13333,452.52229,3266666.66667,-0.005137,5.859081,0.84157
331,677888,-2.57,0.0,0.0,0.0,-0.0028,6.151132,0.828984
332,679936,-2.3925,0.0,0.0,0.0,-0.005487,7.37048,0.86133
333,681984,-2.46,0.0,0.0,0.0,-0.005206,7.257382,0.870267
334,684032,-3.7925,0.0,0.0,0.0,-0.000426,6.687432,0.860614
335,686080,-2.7075,0.0,0.0,0.0,-0.007543,6.657239,0.811972
336,688128,-4.3575,0.0,0.0,0.0,-0.003706,6.083589,0.816155
337,690176,-5.0425,0.0,0.0,0.0,-0.003511,7.440618,0.907842
338,692224,-6.0725,0.0,0.0,0.0,-0.004976,8.824788,0.900467
339,694272,-4.9075,0.0,0.0,0.0,-0.004746,7.025528,0.867908
340,696320,-3.4375,0.06667,191.53728,3533333.33333,-0.006105,7.47385,0.873559
341,698368,-5.4275,0.0,0.0,0.0,-0.002734,7.474607,0.857357
342,700416,-5.5125,0.0,0.0,0.0,-0.006458,7.839379,0.864791
343,702464,-3.1925,0.0,0.0,0.0,-0.004197,8.985877,0.919668
344,704512,-3.42,0.0,0.0,0.0,-0.003948,5.630926,0.860982
345,706560,-6.7025,0.0,0.0,0.0,-0.003257,7.360864,0.881616
346,708608,-2.585,0.0,0.0,0.0,-0.002935,6.205534,0.863167
347,710656,-3.9025,0.0,0.0,0.0,-0.003916,7.220875,0.842938
348,712704,-5.4525,0.0,0.0,0.0,-0.00372,6.429522,0.818678
349,714752,-4.81,0.0,0.0,0.0,-0.004276,7.896591,0.84629
350,716800,-4.8,0.33333,1098.79683,5788750.49432,-0.003773,6.698234,0.780661
351,718848,-1.11,0.0,0.0,0.0,-0.005754,6.192765,0.818619
