update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
334,684032,-2.56,0.0,0.0,0.0,0.003291,6.089723,0.863767
335,686080,-5.0475,0.0,0.0,0.0,0.007497,8.299206,0.908527
336,688128,-4.0925,0.0,0.0,0.0,-0.002135,8.041719,0.886533
337,690176,-3.7375,0.0,0.0,0.0,0.002769,6.754005,0.892683
338,692224,-1.1625,0.0,0.0,0.0,0.001917,6.913272,0.927952
339,694272,-0.775,0.0,0.0,0.0,0.001282,7.125063,0.899852
340,696320,-3.6975,0.06,288.54187,1720000.0,0.002396,8.940219,0.907165
341,698368,-5.865,0.0,0.0,0.0,-0.000879,6.85444,0.878552
342,700416,-3.42,0.0,0.0,0.0,0.001527,8.288655,0.926018
343,702464,-7.0425,0.0,0.0,0.0,-0.001231,9.927544,0.925856
344,704512,-3.9275,0.0,0.0,0.0,0.002489,8.035624,0.930262
345,706560,-2.95,0.0,0.0,0.0,-0.000454,7.32122,0.887396
346,708608,-2.2225,0.0,0.0,0.0,-6e-06,7.997897,0.907663
347,710656,-2.1175,0.0,0.0,0.0,-0.002423,8.259813,0.89003
348,712704,-2.1525,0.0,0.0,0.0,-0.000258,7.626624,0.927897
349,714752,-4.805,0.0,0.0,0.0,-0.001728,6.139611,0.939156
350,716800,-3.66,0.24,938.217,8548478.93567,0.000315,10.04477,0.927126
351,718848,-5.6175,0.0,0.0,0.0,0.004181,6.053242,0.897803
352,720896,-4.905,0.0,0.0,0.0,-0.001795,8.14762,0.897348
353,722944,-6.025,0.0,0.0,0.0,0.003094,7.319904,0.954785
354,724992,-5.8175,0.0,0.0,0.0,-0.001842,7.253988,0.945068
355,727040,-4.945,0.0,0.0,0.0,0.003063,8.383741,0.959525
356,729088,-1.6025,0.0,0.0,0.0,-0.004322,8.84437,0.944922
357,731136,-7.7375,0.0,0.0,0.0,-9.2e-05,6.921774,0.952025
358,733184,0.5225,0.0,0.0,0.0,0.001334,8.029457,0.97794
359,735232,-7.4875,0.0,0.0,0.0,-0.005169,10.392923,0.92912
